Fecha,Cod_Maq,Chofer,Modelo,Año,Litros,Km,Pasajeros
2025-01-28,BUS010,Ana Diaz,Renault Master,2020,72.39,280,71
2025-01-29,BUS001,Juan Perez,Volkswagen Crafter,2021,66.76,206,72
2025-01-29,BUS002,Juan Perez,Mercedes Sprinter,2018,77.4,269,24
2025-01-29,BUS003,Juan Perez,Renault Master,2020,52.83,179,49
2025-01-29,BUS004,Ana Diaz,Hyundai County,2021,79.73,231,65
2025-01-29,BUS005,Luis Rojas,Iveco Daily,2022,65.35,294,25
2025-01-29,BUS006,Ana Diaz,Iveco Daily,2021,44.97,142,63
2025-01-29,BUS007,Maria Soto,Mercedes Sprinter,2021,95.86,296,47
2025-01-29,BUS008,Ana Diaz,Hyundai County,2019,44.37,125,22
2025-01-29,BUS009,Luis Rojas,Volkswagen Crafter,2021,63.43,172,50
2025-01-29,BUS010,Maria Soto,Iveco Daily,2022,36.02,148,74
2025-01-30,BUS001,Maria Soto,Volkswagen Crafter,2019,61.7,250,60
2025-01-30,BUS002,Maria Soto,Iveco Daily,2019,46.98,168,22
2025-01-30,BUS003,Ana Diaz,Mercedes Sprinter,2018,101.23,255,23
2025-01-30,BUS004,Maria Soto,Volkswagen Crafter,2022,43.34,187,78
2025-01-30,BUS005,Luis Rojas,Iveco Daily,2018,40.16,144,56
2025-01-30,BUS006,Luis Rojas,Volkswagen Crafter,2019,91.38,292,73
2025-01-30,BUS007,Ana Diaz,Iveco Daily,2022,43.04,164,45
2025-01-30,BUS008,Ana Diaz,Renault Master,2022,71.28,280,42
2025-01-30,BUS009,Juan Perez,Renault Master,2022,45.92,129,63
2025-01-30,BUS010,Pedro Torres,Mercedes Sprinter,2020,43.34,163,78
2025-01-31,BUS001,Ana Diaz,Iveco Daily,2018,58.69,204,29
2025-01-31,BUS002,Maria Soto,Volkswagen Crafter,2019,76.25,247,42
2025-01-31,BUS003,Juan Perez,Volkswagen Crafter,2019,45.41,152,21
2025-01-31,BUS004,Maria Soto,Iveco Daily,2020,36.46,157,33
2025-01-31,BUS005,Maria Soto,Mercedes Sprinter,2019,38.32,171,45
2025-01-31,BUS006,Juan Perez,Iveco Daily,2021,35.77,126,65
2025-01-31,BUS007,Luis Rojas,Mercedes Sprinter,2020,54.43,228,47
2025-01-31,BUS008,Maria Soto,Renault Master,2019,63.5,284,37
2025-01-31,BUS009,Juan Perez,Hyundai County,2019,36.23,151,51
2025-01-31,BUS010,Ana Diaz,Mercedes Sprinter,2022,44.5,188,58
2025-02-01,BUS001,Juan Perez,Renault Master,2018,77.19,299,66
2025-02-01,BUS002,Maria Soto,Renault Master,2018,28.21,121,57
2025-02-01,BUS003,Ana Diaz,Iveco Daily,2019,50.93,227,54
2025-02-01,BUS004,Ana Diaz,Renault Master,2018,57.04,206,38
2025-02-01,BUS005,Maria Soto,Renault Master,2020,67.53,237,30
2025-02-01,BUS006,Luis Rojas,Hyundai County,2020,65.29,210,43
2025-02-01,BUS007,Maria Soto,Volkswagen Crafter,2022,52.75,176,23
2025-02-01,BUS008,Maria Soto,Iveco Daily,2020,31.05,112,68
2025-02-01,BUS009,Pedro Torres,Hyundai County,2021,63.3,197,67
2025-02-01,BUS010,Pedro Torres,Iveco Daily,2018,81.04,298,77
2025-02-02,BUS001,Maria Soto,Iveco Daily,2019,62.86,239,63
2025-02-02,BUS002,Juan Perez,Mercedes Sprinter,2018,48.4,214,63
2025-02-02,BUS003,Juan Perez,Iveco Daily,2021,64.97,177,44
2025-02-02,BUS004,Maria Soto,Iveco Daily,2018,64.63,231,74
2025-02-02,BUS005,Luis Rojas,Hyundai County,2019,55.14,243,21
2025-02-02,BUS006,Maria Soto,Iveco Daily,2021,30.13,134,38
2025-02-02,BUS007,Luis Rojas,Mercedes Sprinter,2020,66.55,286,70
2025-02-02,BUS008,Juan Perez,Iveco Daily,2022,24.2,107,22
2025-02-02,BUS009,Luis Rojas,Iveco Daily,2018,93.2,265,42
2025-02-02,BUS010,Juan Perez,Mercedes Sprinter,2022,47.83,122,38
2025-02-03,BUS001,Ana Diaz,Renault Master,2021,43.17,127,66
2025-02-03,BUS002,Luis Rojas,Mercedes Sprinter,2019,28.68,103,22
2025-02-03,BUS003,Ana Diaz,Mercedes Sprinter,2019,82.37,234,50
2025-02-03,BUS004,Ana Diaz,Hyundai County,2022,46.91,173,36
2025-02-03,BUS005,Maria Soto,Hyundai County,2021,77.33,255,42
2025-02-03,BUS006,Ana Diaz,Hyundai County,2021,26.46,119,62
2025-02-03,BUS007,Ana Diaz,Volkswagen Crafter,2022,55.82,238,36
2025-02-03,BUS008,Ana Diaz,Mercedes Sprinter,2018,72.55,281,38
2025-02-03,BUS009,Ana Diaz,Mercedes Sprinter,2021,27.13,103,74
2025-02-03,BUS010,Pedro Torres,Mercedes Sprinter,2019,53.87,200,52
2025-02-04,BUS001,Luis Rojas,Hyundai County,2021,56.1,143,52
2025-02-04,BUS002,Maria Soto,Iveco Daily,2020,94.7,239,47
2025-02-04,BUS003,Juan Perez,Iveco Daily,2022,68.87,173,45
2025-02-04,BUS004,Maria Soto,Renault Master,2019,63.21,166,27
2025-02-04,BUS005,Juan Perez,Mercedes Sprinter,2019,47.99,175,47
2025-02-04,BUS006,Ana Diaz,Volkswagen Crafter,2021,29.03,109,57
2025-02-04,BUS007,Juan Perez,Iveco Daily,2022,74.81,284,63
2025-02-04,BUS008,Maria Soto,Mercedes Sprinter,2020,61.23,264,34
2025-02-04,BUS009,Pedro Torres,Hyundai County,2018,70.19,185,59
2025-02-04,BUS010,Ana Diaz,Renault Master,2021,48.64,200,79
2025-02-05,BUS001,Luis Rojas,Mercedes Sprinter,2018,43.84,147,61
2025-02-05,BUS002,Pedro Torres,Hyundai County,2019,58.7,246,52
2025-02-05,BUS003,Juan Perez,Volkswagen Crafter,2018,36.83,143,56
2025-02-05,BUS004,Juan Perez,Volkswagen Crafter,2018,60.43,211,36
2025-02-05,BUS005,Maria Soto,Iveco Daily,2021,46.66,187,50
2025-02-05,BUS006,Pedro Torres,Renault Master,2019,63.17,207,31
2025-02-05,BUS007,Ana Diaz,Volkswagen Crafter,2022,68.63,271,76
2025-02-05,BUS008,Ana Diaz,Volkswagen Crafter,2020,94.21,276,43
2025-02-05,BUS009,Luis Rojas,Hyundai County,2021,85.69,287,46
2025-02-05,BUS010,Maria Soto,Iveco Daily,2022,72.7,299,27
2025-02-06,BUS001,Maria Soto,Volkswagen Crafter,2022,65.32,291,28
2025-02-06,BUS002,Luis Rojas,Renault Master,2018,49.11,170,21
2025-02-06,BUS003,Ana Diaz,Volkswagen Crafter,2021,80.25,220,32
2025-02-06,BUS004,Ana Diaz,Mercedes Sprinter,2018,56.78,210,42
2025-02-06,BUS005,Juan Perez,Mercedes Sprinter,2018,43.11,145,21
2025-02-06,BUS006,Maria Soto,Iveco Daily,2020,45.29,160,76
2025-02-06,BUS007,Pedro Torres,Renault Master,2022,37.55,151,24
2025-02-06,BUS008,Maria Soto,Renault Master,2022,38.05,166,38
2025-02-06,BUS009,Maria Soto,Volkswagen Crafter,2021,25.28,101,73
2025-02-06,BUS010,Ana Diaz,Iveco Daily,2019,42.51,177,73
2025-02-07,BUS001,Juan Perez,Renault Master,2022,56.06,166,75
2025-02-07,BUS002,Juan Perez,Renault Master,2022,99.32,290,67
2025-02-07,BUS003,Juan Perez,Mercedes Sprinter,2019,104.76,266,40
2025-02-07,BUS004,Ana Diaz,Iveco Daily,2019,72.47,257,76
2025-02-07,BUS005,Maria Soto,Renault Master,2020,76.0,215,41
2025-02-07,BUS006,Juan Perez,Iveco Daily,2019,60.73,248,32
2025-02-07,BUS007,Juan Perez,Renault Master,2019,55.81,184,36
2025-02-07,BUS008,Pedro Torres,Renault Master,2018,48.51,146,58
2025-02-07,BUS009,Luis Rojas,Mercedes Sprinter,2021,43.74,158,31
2025-02-07,BUS010,Luis Rojas,Renault Master,2022,66.2,291,72
2025-02-08,BUS001,Juan Perez,Volkswagen Crafter,2019,54.64,243,28
2025-02-08,BUS002,Juan Perez,Iveco Daily,2020,67.48,273,63
2025-02-08,BUS003,Juan Perez,Mercedes Sprinter,2019,104.09,290,71
2025-02-08,BUS004,Juan Perez,Renault Master,2018,68.96,215,64
2025-02-08,BUS005,Juan Perez,Renault Master,2021,35.23,128,27
2025-02-08,BUS006,Pedro Torres,Hyundai County,2019,34.94,122,54
2025-02-08,BUS007,Juan Perez,Iveco Daily,2021,55.74,152,77
2025-02-08,BUS008,Maria Soto,Volkswagen Crafter,2021,23.48,104,51
2025-02-08,BUS009,Maria Soto,Mercedes Sprinter,2018,53.53,201,71
2025-02-08,BUS010,Pedro Torres,Mercedes Sprinter,2022,35.98,119,21
2025-02-09,BUS001,Luis Rojas,Hyundai County,2018,60.57,210,77
2025-02-09,BUS002,Ana Diaz,Volkswagen Crafter,2022,47.66,192,63
2025-02-09,BUS003,Juan Perez,Renault Master,2018,30.33,105,69
2025-02-09,BUS004,Maria Soto,Renault Master,2020,56.02,217,43
2025-02-09,BUS005,Ana Diaz,Volkswagen Crafter,2018,35.74,119,24
2025-02-09,BUS006,Luis Rojas,Renault Master,2022,103.83,268,79
2025-02-09,BUS007,Maria Soto,Hyundai County,2020,38.81,144,26
2025-02-09,BUS008,Ana Diaz,Hyundai County,2018,98.72,254,63
2025-02-09,BUS009,Luis Rojas,Volkswagen Crafter,2021,42.74,132,39
2025-02-09,BUS010,Juan Perez,Renault Master,2022,65.33,210,51
2025-02-10,BUS001,Pedro Torres,Iveco Daily,2018,98.87,294,43
2025-02-10,BUS002,Luis Rojas,Volkswagen Crafter,2021,61.36,169,59
2025-02-10,BUS003,Ana Diaz,Renault Master,2021,55.17,153,35
2025-02-10,BUS004,Luis Rojas,Iveco Daily,2021,41.48,131,25
2025-02-10,BUS005,Maria Soto,Volkswagen Crafter,2018,47.71,152,31
2025-02-10,BUS006,Maria Soto,Volkswagen Crafter,2021,71.81,283,37
2025-02-10,BUS007,Luis Rojas,Iveco Daily,2020,58.96,226,74
2025-02-10,BUS008,Pedro Torres,Volkswagen Crafter,2022,47.98,176,49
2025-02-10,BUS009,Ana Diaz,Mercedes Sprinter,2021,46.18,148,32
2025-02-10,BUS010,Juan Perez,Volkswagen Crafter,2020,72.11,261,44
2025-02-11,BUS001,Ana Diaz,Iveco Daily,2020,115.44,293,37
2025-02-11,BUS002,Juan Perez,Renault Master,2020,23.82,104,37
2025-02-11,BUS003,Ana Diaz,Renault Master,2019,57.82,220,29
2025-02-11,BUS004,Ana Diaz,Iveco Daily,2021,38.3,136,32
2025-02-11,BUS005,Luis Rojas,Hyundai County,2021,101.14,282,43
2025-02-11,BUS006,Pedro Torres,Hyundai County,2019,80.14,271,27
2025-02-11,BUS007,Maria Soto,Volkswagen Crafter,2020,65.27,218,47
2025-02-11,BUS008,Pedro Torres,Hyundai County,2018,72.92,273,26
2025-02-11,BUS009,Pedro Torres,Iveco Daily,2019,29.61,125,73
2025-02-11,BUS010,Ana Diaz,Volkswagen Crafter,2019,36.73,145,40
2025-02-12,BUS001,Pedro Torres,Hyundai County,2021,55.83,162,47
2025-02-12,BUS002,Juan Perez,Renault Master,2019,57.68,224,37
2025-02-12,BUS003,Ana Diaz,Hyundai County,2018,66.62,262,31
2025-02-12,BUS004,Juan Perez,Renault Master,2022,101.6,274,58
2025-02-12,BUS005,Ana Diaz,Iveco Daily,2019,48.06,174,30
2025-02-12,BUS006,Luis Rojas,Iveco Daily,2018,38.66,158,66
2025-02-12,BUS007,Maria Soto,Hyundai County,2018,68.33,194,33
2025-02-12,BUS008,Pedro Torres,Hyundai County,2020,48.55,212,44
2025-02-12,BUS009,Luis Rojas,Iveco Daily,2022,30.5,132,34
2025-02-12,BUS010,Maria Soto,Volkswagen Crafter,2018,35.8,115,75
2025-02-13,BUS001,Ana Diaz,Hyundai County,2020,59.8,233,34
2025-02-13,BUS002,Luis Rojas,Mercedes Sprinter,2022,38.16,103,23
2025-02-13,BUS003,Juan Perez,Renault Master,2018,91.6,261,75
2025-02-13,BUS004,Juan Perez,Volkswagen Crafter,2022,42.31,131,71
2025-02-13,BUS005,Ana Diaz,Mercedes Sprinter,2021,30.81,108,27
2025-02-13,BUS006,Pedro Torres,Iveco Daily,2018,40.37,177,40
2025-02-13,BUS007,Juan Perez,Renault Master,2018,48.89,154,21
2025-02-13,BUS008,Pedro Torres,Volkswagen Crafter,2021,75.54,240,23
2025-02-13,BUS009,Maria Soto,Volkswagen Crafter,2019,56.71,183,67
2025-02-13,BUS010,Juan Perez,Iveco Daily,2021,52.31,222,48
2025-02-14,BUS001,Luis Rojas,Hyundai County,2022,86.3,235,57
2025-02-14,BUS002,Ana Diaz,Volkswagen Crafter,2022,37.24,125,74
2025-02-14,BUS003,Maria Soto,Renault Master,2019,79.43,203,25
2025-02-14,BUS004,Luis Rojas,Renault Master,2022,85.09,227,50
2025-02-14,BUS005,Ana Diaz,Mercedes Sprinter,2018,51.02,180,51
2025-02-14,BUS006,Maria Soto,Iveco Daily,2022,32.77,111,38
2025-02-14,BUS007,Maria Soto,Mercedes Sprinter,2022,76.25,271,50
2025-02-14,BUS008,Luis Rojas,Volkswagen Crafter,2020,42.35,158,35
2025-02-14,BUS009,Luis Rojas,Renault Master,2021,67.21,265,77
2025-02-14,BUS010,Pedro Torres,Renault Master,2018,50.48,186,44
2025-02-15,BUS001,Luis Rojas,Volkswagen Crafter,2021,37.96,122,62
2025-02-15,BUS002,Juan Perez,Volkswagen Crafter,2020,71.52,239,58
2025-02-15,BUS003,Pedro Torres,Renault Master,2022,60.75,233,69
2025-02-15,BUS004,Juan Perez,Renault Master,2020,104.26,279,27
2025-02-15,BUS005,Luis Rojas,Volkswagen Crafter,2022,62.79,203,63
2025-02-15,BUS006,Pedro Torres,Hyundai County,2019,105.16,287,65
2025-02-15,BUS007,Pedro Torres,Iveco Daily,2020,29.37,121,64
2025-02-15,BUS008,Maria Soto,Iveco Daily,2022,96.24,282,24
2025-02-15,BUS009,Ana Diaz,Volkswagen Crafter,2021,43.36,194,77
2025-02-15,BUS010,Maria Soto,Iveco Daily,2019,59.88,183,48
2025-02-16,BUS001,Pedro Torres,Hyundai County,2022,74.08,186,26
2025-02-16,BUS002,Luis Rojas,Volkswagen Crafter,2021,83.38,265,23
2025-02-16,BUS003,Luis Rojas,Hyundai County,2022,74.23,269,69
2025-02-16,BUS004,Luis Rojas,Volkswagen Crafter,2019,45.7,186,34
2025-02-16,BUS005,Pedro Torres,Hyundai County,2018,65.27,222,77
2025-02-16,BUS006,Pedro Torres,Mercedes Sprinter,2019,77.48,280,68
2025-02-16,BUS007,Juan Perez,Hyundai County,2018,59.41,236,57
2025-02-16,BUS008,Maria Soto,Iveco Daily,2022,94.55,249,68
2025-02-16,BUS009,Luis Rojas,Iveco Daily,2020,45.22,167,20
2025-02-16,BUS010,Luis Rojas,Mercedes Sprinter,2020,57.53,153,39
2025-02-17,BUS001,Ana Diaz,Hyundai County,2022,36.58,132,55
2025-02-17,BUS002,Maria Soto,Volkswagen Crafter,2020,46.47,176,47
2025-02-17,BUS003,Pedro Torres,Iveco Daily,2018,67.83,272,44
2025-02-17,BUS004,Juan Perez,Hyundai County,2020,58.01,219,30
2025-02-17,BUS005,Luis Rojas,Renault Master,2022,51.53,130,79
2025-02-17,BUS006,Juan Perez,Hyundai County,2018,42.43,177,51
2025-02-17,BUS007,Juan Perez,Hyundai County,2018,42.27,149,54
2025-02-17,BUS008,Luis Rojas,Mercedes Sprinter,2019,60.24,228,23
2025-02-17,BUS009,Pedro Torres,Mercedes Sprinter,2020,49.6,186,31
2025-02-17,BUS010,Juan Perez,Renault Master,2020,98.91,280,36
2025-02-18,BUS001,Juan Perez,Iveco Daily,2018,98.31,267,77
2025-02-18,BUS002,Luis Rojas,Mercedes Sprinter,2021,102.23,264,31
2025-02-18,BUS003,Ana Diaz,Volkswagen Crafter,2021,41.24,160,34
2025-02-18,BUS004,Juan Perez,Iveco Daily,2021,36.76,133,67
2025-02-18,BUS005,Juan Perez,Renault Master,2021,42.15,119,24
2025-02-18,BUS006,Ana Diaz,Mercedes Sprinter,2020,84.6,260,33
2025-02-18,BUS007,Ana Diaz,Volkswagen Crafter,2021,91.46,244,52
2025-02-18,BUS008,Luis Rojas,Hyundai County,2020,75.83,228,46
2025-02-18,BUS009,Juan Perez,Renault Master,2020,109.69,297,52
2025-02-18,BUS010,Pedro Torres,Iveco Daily,2021,74.87,193,42
2025-02-19,BUS001,Luis Rojas,Mercedes Sprinter,2022,77.83,237,70
2025-02-19,BUS002,Pedro Torres,Iveco Daily,2020,52.14,186,38
2025-02-19,BUS003,Ana Diaz,Iveco Daily,2022,33.21,141,53
2025-02-19,BUS004,Juan Perez,Iveco Daily,2019,71.67,295,26
2025-02-19,BUS005,Luis Rojas,Mercedes Sprinter,2021,62.96,211,69
2025-02-19,BUS006,Luis Rojas,Mercedes Sprinter,2021,71.17,279,73
2025-02-19,BUS007,Luis Rojas,Renault Master,2020,28.32,118,39
2025-02-19,BUS008,Pedro Torres,Mercedes Sprinter,2022,52.04,205,35
2025-02-19,BUS009,Juan Perez,Iveco Daily,2018,46.1,180,31
2025-02-19,BUS010,Pedro Torres,Mercedes Sprinter,2018,24.39,109,49
2025-02-20,BUS001,Luis Rojas,Hyundai County,2019,31.85,107,37
2025-02-20,BUS002,Maria Soto,Hyundai County,2022,87.88,293,28
2025-02-20,BUS003,Luis Rojas,Renault Master,2019,84.49,294,40
2025-02-20,BUS004,Maria Soto,Iveco Daily,2021,57.36,193,45
2025-02-20,BUS005,Luis Rojas,Renault Master,2018,30.54,133,67
2025-02-20,BUS006,Luis Rojas,Renault Master,2018,103.56,282,73
2025-02-20,BUS007,Ana Diaz,Volkswagen Crafter,2020,73.13,267,36
2025-02-20,BUS008,Pedro Torres,Hyundai County,2020,55.89,245,42
2025-02-20,BUS009,Luis Rojas,Hyundai County,2022,52.08,161,54
2025-02-20,BUS010,Ana Diaz,Mercedes Sprinter,2021,31.45,138,43
2025-02-21,BUS001,Luis Rojas,Iveco Daily,2018,73.05,291,35
2025-02-21,BUS002,Ana Diaz,Hyundai County,2018,40.27,115,25
2025-02-21,BUS003,Luis Rojas,Volkswagen Crafter,2021,96.0,293,63
2025-02-21,BUS004,Maria Soto,Renault Master,2022,45.21,146,53
2025-02-21,BUS005,Pedro Torres,Renault Master,2020,76.52,256,41
2025-02-21,BUS006,Juan Perez,Volkswagen Crafter,2022,66.05,214,26
2025-02-21,BUS007,Maria Soto,Iveco Daily,2020,32.69,133,42
2025-02-21,BUS008,Juan Perez,Mercedes Sprinter,2021,67.38,196,42
2025-02-21,BUS009,Ana Diaz,Mercedes Sprinter,2020,58.44,201,69
2025-02-21,BUS010,Juan Perez,Mercedes Sprinter,2018,86.33,292,64
2025-02-22,BUS001,Ana Diaz,Iveco Daily,2022,61.87,232,73
2025-02-22,BUS002,Ana Diaz,Renault Master,2022,25.34,104,70
2025-02-22,BUS003,Pedro Torres,Renault Master,2021,36.83,120,79
2025-02-22,BUS004,Maria Soto,Mercedes Sprinter,2022,90.6,245,29
2025-02-22,BUS005,Juan Perez,Renault Master,2022,59.09,251,40
2025-02-22,BUS006,Luis Rojas,Volkswagen Crafter,2020,69.85,215,78
2025-02-22,BUS007,Juan Perez,Hyundai County,2018,51.91,227,23
2025-02-22,BUS008,Pedro Torres,Hyundai County,2019,71.45,261,47
2025-02-22,BUS009,Ana Diaz,Volkswagen Crafter,2020,61.61,194,61
2025-02-22,BUS010,Luis Rojas,Mercedes Sprinter,2022,90.23,250,21
2025-02-23,BUS001,Maria Soto,Mercedes Sprinter,2022,89.98,251,20
2025-02-23,BUS002,Maria Soto,Iveco Daily,2022,57.38,169,64
2025-02-23,BUS003,Ana Diaz,Mercedes Sprinter,2020,36.25,159,48
2025-02-23,BUS004,Luis Rojas,Hyundai County,2018,31.01,111,22
2025-02-23,BUS005,Luis Rojas,Iveco Daily,2020,66.95,211,67
2025-02-23,BUS006,Ana Diaz,Hyundai County,2019,50.46,187,38
2025-02-23,BUS007,Pedro Torres,Mercedes Sprinter,2022,65.36,286,63
2025-02-23,BUS008,Ana Diaz,Volkswagen Crafter,2019,34.13,146,49
2025-02-23,BUS009,Juan Perez,Mercedes Sprinter,2022,49.76,212,51
2025-02-23,BUS010,Luis Rojas,Renault Master,2018,68.13,292,30
2025-02-24,BUS001,Pedro Torres,Hyundai County,2022,64.58,237,45
2025-02-24,BUS002,Juan Perez,Volkswagen Crafter,2022,34.99,154,36
2025-02-24,BUS003,Juan Perez,Hyundai County,2018,41.83,167,42
2025-02-24,BUS004,Juan Perez,Hyundai County,2018,89.89,273,65
2025-02-24,BUS005,Luis Rojas,Mercedes Sprinter,2018,70.75,255,45
2025-02-24,BUS006,Ana Diaz,Volkswagen Crafter,2018,89.64,282,48
2025-02-24,BUS007,Maria Soto,Iveco Daily,2022,33.74,126,79
2025-02-24,BUS008,Juan Perez,Mercedes Sprinter,2021,46.35,205,69
2025-02-24,BUS009,Maria Soto,Volkswagen Crafter,2019,30.24,120,22
2025-02-24,BUS010,Luis Rojas,Hyundai County,2018,55.17,194,56
2025-02-25,BUS001,Ana Diaz,Mercedes Sprinter,2018,53.74,224,58
2025-02-25,BUS002,Juan Perez,Iveco Daily,2021,73.85,212,53
2025-02-25,BUS003,Juan Perez,Mercedes Sprinter,2018,34.09,141,23
2025-02-25,BUS004,Ana Diaz,Iveco Daily,2021,87.16,272,61
2025-02-25,BUS005,Ana Diaz,Mercedes Sprinter,2020,39.35,146,68
2025-02-25,BUS006,Luis Rojas,Mercedes Sprinter,2022,67.5,223,28
2025-02-25,BUS007,Luis Rojas,Iveco Daily,2018,78.66,297,38
2025-02-25,BUS008,Pedro Torres,Mercedes Sprinter,2020,47.31,139,54
2025-02-25,BUS009,Maria Soto,Iveco Daily,2018,62.87,192,78
2025-02-25,BUS010,Maria Soto,Renault Master,2022,64.44,206,64
2025-02-26,BUS001,Juan Perez,Volkswagen Crafter,2021,50.14,152,65
2025-02-26,BUS002,Luis Rojas,Hyundai County,2018,90.6,232,62
2025-02-26,BUS003,Maria Soto,Hyundai County,2022,38.06,116,22
2025-02-26,BUS004,Luis Rojas,Renault Master,2020,89.08,264,70
2025-02-26,BUS005,Luis Rojas,Renault Master,2018,75.84,275,67
2025-02-26,BUS006,Ana Diaz,Mercedes Sprinter,2021,30.37,102,50
2025-02-26,BUS007,Maria Soto,Renault Master,2022,74.78,204,36
2025-02-26,BUS008,Juan Perez,Renault Master,2022,72.49,283,75
2025-02-26,BUS009,Maria Soto,Hyundai County,2021,72.45,214,60
2025-02-26,BUS010,Maria Soto,Iveco Daily,2022,39.39,176,66
2025-02-27,BUS001,Ana Diaz,Volkswagen Crafter,2020,40.69,103,71
2025-02-27,BUS002,Luis Rojas,Mercedes Sprinter,2019,26.46,109,25
2025-02-27,BUS003,Luis Rojas,Hyundai County,2020,61.1,254,71
2025-02-27,BUS004,Juan Perez,Mercedes Sprinter,2019,71.3,275,52
2025-02-27,BUS005,Maria Soto,Volkswagen Crafter,2020,39.4,173,26
2025-02-27,BUS006,Luis Rojas,Iveco Daily,2021,36.5,135,67
2025-02-27,BUS007,Pedro Torres,Iveco Daily,2022,69.51,230,65
2025-02-27,BUS008,Ana Diaz,Iveco Daily,2018,54.59,213,41
2025-02-27,BUS009,Ana Diaz,Renault Master,2022,36.3,118,73
2025-02-27,BUS010,Ana Diaz,Hyundai County,2021,46.54,168,52
2025-02-28,BUS001,Ana Diaz,Mercedes Sprinter,2020,95.71,240,70
2025-02-28,BUS002,Ana Diaz,Volkswagen Crafter,2020,35.47,131,57
2025-02-28,BUS003,Luis Rojas,Volkswagen Crafter,2020,36.15,123,25
2025-02-28,BUS004,Ana Diaz,Volkswagen Crafter,2022,65.44,267,63
2025-02-28,BUS005,Pedro Torres,Renault Master,2019,81.06,289,23
2025-02-28,BUS006,Pedro Torres,Hyundai County,2022,42.82,132,55
2025-02-28,BUS007,Maria Soto,Hyundai County,2021,82.58,281,62
2025-02-28,BUS008,Pedro Torres,Volkswagen Crafter,2019,31.34,111,31
2025-02-28,BUS009,Ana Diaz,Hyundai County,2019,51.08,140,22
2025-02-28,BUS010,Pedro Torres,Volkswagen Crafter,2018,25.41,102,42
2025-03-01,BUS001,Maria Soto,Hyundai County,2022,105.31,275,43
2025-03-01,BUS002,Maria Soto,Hyundai County,2022,73.36,206,39
2025-03-01,BUS003,Maria Soto,Renault Master,2019,74.91,238,46
2025-03-01,BUS004,Pedro Torres,Hyundai County,2022,36.05,120,69
2025-03-01,BUS005,Ana Diaz,Iveco Daily,2020,26.78,112,66
2025-03-01,BUS006,Maria Soto,Mercedes Sprinter,2020,73.17,255,37
2025-03-01,BUS007,Ana Diaz,Mercedes Sprinter,2018,74.17,258,65
2025-03-01,BUS008,Pedro Torres,Iveco Daily,2022,46.92,136,44
2025-03-01,BUS009,Maria Soto,Hyundai County,2021,73.51,190,79
2025-03-01,BUS010,Pedro Torres,Mercedes Sprinter,2019,40.71,122,79
2025-03-02,BUS001,Juan Perez,Hyundai County,2021,63.34,256,70
2025-03-02,BUS002,Maria Soto,Mercedes Sprinter,2018,63.33,189,38
2025-03-02,BUS003,Ana Diaz,Volkswagen Crafter,2019,31.11,126,57
2025-03-02,BUS004,Pedro Torres,Volkswagen Crafter,2018,63.1,215,34
2025-03-02,BUS005,Maria Soto,Renault Master,2021,73.81,286,34
2025-03-02,BUS006,Juan Perez,Renault Master,2018,53.14,219,38
2025-03-02,BUS007,Ana Diaz,Iveco Daily,2020,30.28,110,24
2025-03-02,BUS008,Ana Diaz,Iveco Daily,2018,51.97,163,69
2025-03-02,BUS009,Ana Diaz,Iveco Daily,2022,65.63,253,26
2025-03-02,BUS010,Juan Perez,Iveco Daily,2020,76.62,226,33
2025-03-03,BUS001,Juan Perez,Mercedes Sprinter,2018,48.53,200,23
2025-03-03,BUS002,Pedro Torres,Volkswagen Crafter,2022,41.03,147,66
2025-03-03,BUS003,Juan Perez,Renault Master,2019,98.89,263,48
2025-03-03,BUS004,Pedro Torres,Iveco Daily,2021,33.01,137,76
2025-03-03,BUS005,Luis Rojas,Mercedes Sprinter,2022,35.06,147,55
2025-03-03,BUS006,Luis Rojas,Mercedes Sprinter,2021,68.78,256,63
2025-03-03,BUS007,Pedro Torres,Mercedes Sprinter,2018,46.85,155,55
2025-03-03,BUS008,Pedro Torres,Iveco Daily,2020,60.44,213,65
2025-03-03,BUS009,Juan Perez,Iveco Daily,2021,71.62,260,34
2025-03-03,BUS010,Ana Diaz,Renault Master,2021,75.54,284,25
2025-03-04,BUS001,Luis Rojas,Volkswagen Crafter,2019,37.84,166,55
2025-03-04,BUS002,Maria Soto,Renault Master,2019,85.8,260,50
2025-03-04,BUS003,Ana Diaz,Renault Master,2018,59.15,248,27
2025-03-04,BUS004,Maria Soto,Volkswagen Crafter,2019,69.95,200,45
2025-03-04,BUS005,Juan Perez,Renault Master,2021,41.63,165,36
2025-03-04,BUS006,Juan Perez,Iveco Daily,2018,33.1,106,56
2025-03-04,BUS007,Luis Rojas,Volkswagen Crafter,2018,34.9,137,20
2025-03-04,BUS008,Juan Perez,Iveco Daily,2018,58.49,252,43
2025-03-04,BUS009,Pedro Torres,Volkswagen Crafter,2018,80.32,280,36
2025-03-04,BUS010,Maria Soto,Mercedes Sprinter,2020,28.18,107,46
2025-03-05,BUS001,Maria Soto,Renault Master,2018,51.72,151,41
2025-03-05,BUS002,Pedro Torres,Hyundai County,2021,30.81,115,37
2025-03-05,BUS003,Pedro Torres,Iveco Daily,2018,80.29,230,36
2025-03-05,BUS004,Juan Perez,Mercedes Sprinter,2018,40.36,169,69
2025-03-05,BUS005,Juan Perez,Volkswagen Crafter,2020,55.93,241,34
